item,category,iso_year,iso_week,current_price_rs,price_change_4wk_pct,price_vs_3mo_avg_pct,days_to_festival,festival_season,expected_price_next_4wk_rs,target_buy_now
Cowpea,Grocery/Staple,2024,4,733.45,-0.09,-1.36,83,0,735.03,1
Cowpea,Grocery/Staple,2024,5,740.39,0.24,-0.22,76,0,735.07,0
Cowpea,Grocery/Staple,2024,6,730.6,-1.95,-1.28,69,0,738.14,1
Cowpea,Grocery/Staple,2024,7,736.07,-0.15,-0.42,62,0,738.55,1
Cowpea,Grocery/Staple,2024,8,733.08,-0.05,-0.7,55,0,736.13,1
Cowpea,Grocery/Staple,2024,9,740.53,0.02,0.34,48,0,734.21,0
Cowpea,Grocery/Staple,2024,10,742.87,1.68,0.62,41,0,732.39,0
Cowpea,Grocery/Staple,2024,11,737.73,0.23,-0.01,34,0,739.3,1
Cowpea,Grocery/Staple,2024,12,723.37,-1.32,-1.77,27,0,740.94,1
Cowpea,Grocery/Staple,2024,13,732.85,-1.04,-0.47,20,1,742.25,1
Cowpea,Grocery/Staple,2024,14,735.59,-0.98,-0.06,13,1,740.82,1
Cowpea,Grocery/Staple,2024,15,765.38,3.75,3.76,6,1,733.06,0
Cowpea,Grocery/Staple,2024,16,729.92,0.91,-0.97,364,0,734.22,1
Cowpea,Grocery/Staple,2024,17,738.09,0.71,0.09,357,0,730.83,0
Cowpea,Grocery/Staple,2024,18,729.91,-0.77,-0.91,350,0,730.68,1
Cowpea,Grocery/Staple,2024,19,734.32,-4.06,-0.35,343,0,729.13,0
Cowpea,Grocery/Staple,2024,20,734.56,0.64,-0.3,336,0,727.72,0
Cowpea,Grocery/Staple,2024,21,724.54,-1.84,-1.57,329,0,727.19,1
Cowpea,Grocery/Staple,2024,22,729.31,-0.08,-0.81,322,0,730.12,1
Cowpea,Grocery/Staple,2024,23,728.11,-0.85,-0.82,315,0,731.74,1
Cowpea,Grocery/Staple,2024,24,728.94,-0.77,-0.62,308,0,732.21,1
Cowpea,Grocery/Staple,2024,25,722.38,-0.3,-1.5,301,0,733.68,1
Cowpea,Grocery/Staple,2024,26,741.06,1.61,0.96,294,0,732.46,0
Cowpea,Grocery/Staple,2024,27,734.57,0.89,0.09,287,0,731.54,0
Cowpea,Grocery/Staple,2024,28,730.83,0.26,-0.06,280,0,729.65,0
Cowpea,Grocery/Staple,2024,29,728.26,0.81,-0.39,273,0,730.14,1
Cowpea,Grocery/Staple,2024,30,736.19,-0.66,0.71,266,0,727.49,0
Cowpea,Grocery/Staple,2024,31,730.88,-0.5,-0.03,259,0,728.14,0
Cowpea,Grocery/Staple,2024,32,723.27,-1.03,-0.95,252,0,730.48,1
Cowpea,Grocery/Staple,2024,33,730.21,0.27,0.04,245,0,731.24,1
Cowpea,Grocery/Staple,2024,34,725.59,-1.44,-0.6,238,0,735.0,1
Cowpea,Grocery/Staple,2024,35,733.51,0.36,0.44,231,0,735.08,1
Cowpea,Grocery/Staple,2024,36,732.61,1.29,0.27,224,0,735.48,1
Cowpea,Grocery/Staple,2024,37,733.24,0.42,0.31,217,0,736.7,1
Cowpea,Grocery/Staple,2024,38,740.66,2.08,1.13,210,0,734.61,0
Cowpea,Grocery/Staple,2024,39,733.8,0.04,0.27,203,0,734.74,1
Cowpea,Grocery/Staple,2024,40,734.23,0.22,0.33,196,0,733.84,0
Cowpea,Grocery/Staple,2024,41,738.13,0.67,0.79,189,0,734.76,0
Cowpea,Grocery/Staple,2024,42,732.28,-1.13,-0.05,182,0,736.23,1
Cowpea,Grocery/Staple,2024,43,734.32,0.07,0.25,175,0,734.29,0
Cowpea,Grocery/Staple,2024,44,730.6,-0.49,-0.26,168,0,736.04,1
Cowpea,Grocery/Staple,2024,45,741.82,0.5,1.08,161,0,733.28,0
Cowpea,Grocery/Staple,2024,46,738.17,0.8,0.49,154,0,735.57,0
Cowpea,Grocery/Staple,2024,47,726.57,-1.06,-1.09,147,0,739.38,1
Cowpea,Grocery/Staple,2024,48,737.62,0.96,0.37,140,0,740.0,1
Cowpea,Grocery/Staple,2024,49,730.76,-1.49,-0.55,133,0,741.95,1
Cowpea,Grocery/Staple,2024,50,747.33,1.24,1.56,126,0,740.79,0
Cowpea,Grocery/Staple,2024,51,741.81,2.1,0.79,119,0,739.75,0
Cowpea,Grocery/Staple,2024,52,740.08,0.33,0.49,112,0,743.45,1
Cowpea,Grocery/Staple,2025,1,738.58,1.07,0.24,105,0,746.24,1
Cowpea,Grocery/Staple,2025,2,742.68,-0.62,0.75,98,0,744.59,1
Cowpea,Grocery/Staple,2025,3,737.66,-0.56,0.02,91,0,745.06,1
Cowpea,Grocery/Staple,2025,4,754.9,2.0,2.13,84,0,741.45,0
Cowpea,Grocery/Staple,2025,5,749.74,1.51,1.24,77,0,738.03,0
Cowpea,Grocery/Staple,2025,6,736.06,-0.89,-0.55,70,0,738.73,1
Cowpea,Grocery/Staple,2025,7,739.54,0.25,-0.1,63,0,739.35,0
Cowpea,Grocery/Staple,2025,8,740.44,-1.92,-0.12,56,0,738.04,0
Cowpea,Grocery/Staple,2025,9,736.09,-1.82,-0.69,49,0,737.78,1
Cowpea,Grocery/Staple,2025,10,738.87,0.38,-0.4,42,0,742.78,1
Cowpea,Grocery/Staple,2025,11,742.01,0.33,0.08,35,0,751.95,1
Cowpea,Grocery/Staple,2025,12,735.21,-0.71,-0.77,28,0,755.34,1
Cowpea,Grocery/Staple,2025,13,735.04,-0.14,-0.74,21,1,755.78,1
Cowpea,Grocery/Staple,2025,14,758.88,2.71,2.26,14,1,751.47,0
Cowpea,Grocery/Staple,2025,15,778.69,4.94,4.54,7,1,742.03,0
Cowpea,Grocery/Staple,2025,16,748.77,1.84,0.41,0,1,740.17,0
Cowpea,Grocery/Staple,2025,17,736.8,0.24,-1.01,358,0,742.53,1
Cowpea,Grocery/Staple,2025,18,741.64,-2.27,-0.28,351,0,742.3,1
Cowpea,Grocery/Staple,2025,19,740.9,-4.85,-0.43,344,0,742.88,1
Cowpea,Grocery/Staple,2025,20,741.35,-0.99,-0.38,337,0,743.28,1
Cowpea,Grocery/Staple,2025,21,746.22,1.28,0.21,330,0,740.51,0
Cowpea,Grocery/Staple,2025,22,740.72,-0.12,-0.58,323,0,743.51,1
Cowpea,Grocery/Staple,2025,23,743.22,0.31,-0.28,316,0,744.34,1
Cowpea,Grocery/Staple,2025,24,742.97,0.22,-0.33,309,0,746.43,1
Cowpea,Grocery/Staple,2025,25,735.14,-1.48,-1.38,302,0,748.88,1
Cowpea,Grocery/Staple,2025,26,752.72,1.62,0.8,295,0,747.26,0
Cowpea,Grocery/Staple,2025,27,746.51,0.44,0.09,288,0,747.39,1
Cowpea,Grocery/Staple,2025,28,751.34,1.13,1.02,281,0,746.02,0
Cowpea,Grocery/Staple,2025,29,744.95,1.33,0.21,274,0,745.91,1
Cowpea,Grocery/Staple,2025,30,746.26,-0.86,0.28,267,0,748.03,1
Cowpea,Grocery/Staple,2025,31,747.0,0.07,0.33,260,0,747.99,1
Cowpea,Grocery/Staple,2025,32,745.89,-0.73,0.13,253,0,746.94,1
Cowpea,Grocery/Staple,2025,33,744.49,-0.06,-0.09,246,0,746.87,1
Cowpea,Grocery/Staple,2025,34,754.75,1.14,1.19,239,0,745.66,0
Cowpea,Grocery/Staple,2025,35,746.85,-0.02,0.07,232,0,745.02,0
Cowpea,Grocery/Staple,2025,36,741.66,-0.57,-0.61,225,0,746.63,1
Cowpea,Grocery/Staple,2025,37,744.2,-0.04,-0.28,218,0,747.08,1
Cowpea,Grocery/Staple,2025,38,749.93,-0.64,0.33,211,0,746.89,0
Cowpea,Grocery/Staple,2025,39,744.3,-0.34,-0.33,204,0,748.59,1
Cowpea,Grocery/Staple,2025,40,748.1,0.87,0.16,197,0,749.92,1
Cowpea,Grocery/Staple,2025,41,745.99,0.24,-0.07,190,0,749.25,1
Cowpea,Grocery/Staple,2025,42,749.17,-0.1,0.32,183,0,747.94,0
Cowpea,Grocery/Staple,2025,43,751.1,0.91,0.52,176,0,745.69,0
Cowpea,Grocery/Staple,2025,44,753.42,0.71,0.77,169,0,740.67,0
Cowpea,Grocery/Staple,2025,45,743.31,-0.36,-0.56,162,0,741.91,0
Cowpea,Grocery/Staple,2025,46,743.94,-0.7,-0.47,155,0,743.05,0
Cowpea,Grocery/Staple,2025,47,742.09,-1.2,-0.59,148,0,745.91,1
Cowpea,Grocery/Staple,2025,48,733.34,-2.67,-1.62,141,0,748.55,1
Cowpea,Grocery/Staple,2025,49,748.29,0.67,0.32,134,0,746.39,0
Cowpea,Grocery/Staple,2025,50,748.47,0.61,0.3,127,0,747.85,0
Cowpea,Grocery/Staple,2025,51,753.54,1.54,0.94,120,0,746.74,0
Cowpea,Grocery/Staple,2025,52,743.89,1.44,-0.35,113,0,746.95,1
Cowpea,Grocery/Staple,2026,1,739.65,-1.15,-0.83,106,0,748.36,1
Cowpea,Grocery/Staple,2026,2,754.29,0.78,1.04,99,0,746.43,0
Cowpea,Grocery/Staple,2026,3,749.1,-0.59,0.35,92,0,744.35,0
Cowpea,Grocery/Staple,2026,4,744.77,0.12,-0.17,85,0,745.96,1
Cowpea,Grocery/Staple,2026,5,745.26,0.76,-0.02,78,0,746.46,1
Cowpea,Grocery/Staple,2026,6,746.59,-1.02,0.13,71,0,745.87,0
Cowpea,Grocery/Staple,2026,7,740.8,-1.11,-0.62,64,0,747.14,1
Cowpea,Grocery/Staple,2026,8,751.19,0.86,0.68,57,0,747.03,0
Cowpea,Grocery/Staple,2026,9,747.27,0.27,0.01,50,0,745.09,0
Cowpea,Grocery/Staple,2026,10,744.22,-0.32,-0.35,43,0,746.09,1
Cowpea,Grocery/Staple,2026,11,745.86,0.68,-0.11,36,0,756.39,1
Cowpea,Grocery/Staple,2026,12,750.77,-0.06,0.58,29,0,757.48,1
Cowpea,Grocery/Staple,2026,13,739.5,-1.04,-0.88,22,0,759.54,1
Cowpea,Grocery/Staple,2026,14,748.2,0.53,0.19,15,1,762.44,1
Cowpea,Grocery/Staple,2026,15,787.1,5.53,5.05,8,1,753.07,0
Cowpea,Grocery/Staple,2026,16,755.13,0.58,0.72,1,1,753.37,0
Cowpea,Grocery/Staple,2026,17,747.75,1.11,-0.3,359,0,752.89,1
Cowpea,Grocery/Staple,2026,18,759.79,1.55,1.16,352,0,749.61,0
Cowpea,Grocery/Staple,2026,19,749.64,-4.76,-0.22,345,0,749.41,0
Cowpea,Grocery/Staple,2026,20,756.3,0.16,0.5,338,0,744.89,0
White Sugar,Grocery/Staple,2022,24,120.17,0.0,0.0,305,0,126.85,1
White Sugar,Grocery/Staple,2022,25,122.85,0.0,1.1,298,0,129.73,1
White Sugar,Grocery/Staple,2022,26,125.94,0.0,2.4,291,0,132.75,1
White Sugar,Grocery/Staple,2022,27,127.6,0.0,2.79,284,0,136.29,1
White Sugar,Grocery/Staple,2022,28,131.0,9.01,4.37,277,0,139.83,1
White Sugar,Grocery/Staple,2022,29,134.36,9.37,5.8,270,0,143.22,1
White Sugar,Grocery/Staple,2022,30,138.02,9.59,7.36,263,0,146.91,1
White Sugar,Grocery/Staple,2022,31,141.8,11.12,8.89,256,0,150.02,1
White Sugar,Grocery/Staple,2022,32,145.14,10.79,10.06,249,0,153.08,1
White Sugar,Grocery/Staple,2022,33,147.91,10.09,10.81,242,0,155.81,1
White Sugar,Grocery/Staple,2022,34,152.8,10.71,12.99,235,0,158.46,1
White Sugar,Grocery/Staple,2022,35,154.23,8.77,12.73,228,0,161.16,1
White Sugar,Grocery/Staple,2022,36,157.39,8.44,13.72,221,0,163.57,1
White Sugar,Grocery/Staple,2022,37,158.81,7.37,12.33,214,0,166.21,1
White Sugar,Grocery/Staple,2022,38,163.4,6.94,13.09,207,0,168.61,1
White Sugar,Grocery/Staple,2022,39,165.03,7.0,11.88,200,0,171.74,1
White Sugar,Grocery/Staple,2022,40,167.04,6.13,10.97,193,0,174.36,1
White Sugar,Grocery/Staple,2022,41,169.38,6.65,10.36,186,0,177.68,1
White Sugar,Grocery/Staple,2022,42,173.0,5.87,10.57,179,0,180.19,1
White Sugar,Grocery/Staple,2022,43,177.53,7.57,11.3,172,0,182.61,1
White Sugar,Grocery/Staple,2022,44,177.55,6.29,9.43,165,0,185.83,1
White Sugar,Grocery/Staple,2022,45,182.63,7.82,10.6,158,0,188.42,1
White Sugar,Grocery/Staple,2022,46,183.05,5.81,9.07,151,0,191.17,1
White Sugar,Grocery/Staple,2022,47,187.18,5.44,9.8,144,0,193.74,1
White Sugar,Grocery/Staple,2022,48,190.44,7.26,9.91,137,0,195.98,1
White Sugar,Grocery/Staple,2022,49,193.02,5.69,9.67,130,0,198.57,1
White Sugar,Grocery/Staple,2022,50,194.03,6.0,8.57,123,0,201.34,1
White Sugar,Grocery/Staple,2022,51,197.45,5.49,8.89,116,0,203.46,1
White Sugar,Grocery/Staple,2022,52,199.43,4.72,8.4,109,0,205.79,1
White Sugar,Grocery/Staple,2023,1,203.36,5.36,8.88,102,0,208.02,1
White Sugar,Grocery/Staple,2023,2,205.13,5.72,8.23,95,0,210.92,1
White Sugar,Grocery/Staple,2023,3,205.94,4.3,7.23,88,0,213.77,1
White Sugar,Grocery/Staple,2023,4,208.74,4.67,7.35,81,0,216.63,1
White Sugar,Grocery/Staple,2023,5,212.29,4.39,7.69,74,0,218.38,1
White Sugar,Grocery/Staple,2023,6,216.7,5.64,8.48,67,0,219.19,1
White Sugar,Grocery/Staple,2023,7,217.35,5.54,7.39,60,0,220.34,1
White Sugar,Grocery/Staple,2023,8,220.2,5.49,7.45,53,0,220.48,1
White Sugar,Grocery/Staple,2023,9,219.28,3.29,5.86,46,0,220.47,1
White Sugar,Grocery/Staple,2023,10,219.94,1.5,5.12,39,0,221.65,1
White Sugar,Grocery/Staple,2023,11,221.94,2.12,5.0,32,0,223.23,1
White Sugar,Grocery/Staple,2023,12,220.77,0.26,3.57,25,0,221.9,1
White Sugar,Grocery/Staple,2023,13,219.23,-0.02,2.12,18,1,221.53,1
White Sugar,Grocery/Staple,2023,14,224.66,2.15,3.86,11,1,219.34,0
White Sugar,Grocery/Staple,2023,15,228.26,2.85,4.66,4,1,215.85,0
White Sugar,Grocery/Staple,2023,16,215.46,-2.41,-1.54,363,0,215.56,1
White Sugar,Grocery/Staple,2023,17,217.75,-0.67,-0.81,356,0,214.98,0
White Sugar,Grocery/Staple,2023,18,215.89,-3.91,-1.78,349,0,214.58,0
White Sugar,Grocery/Staple,2023,19,214.32,-6.11,-2.41,342,0,214.2,0
White Sugar,Grocery/Staple,2023,20,214.3,-0.54,-2.32,335,0,213.41,0
White Sugar,Grocery/Staple,2023,21,215.4,-1.08,-1.65,328,0,212.15,0
White Sugar,Grocery/Staple,2023,22,214.29,-0.74,-1.98,321,0,211.89,0
White Sugar,Grocery/Staple,2023,23,212.81,-0.7,-2.42,314,0,211.59,0
White Sugar,Grocery/Staple,2023,24,211.15,-1.47,-2.81,307,0,210.9,0
White Sugar,Grocery/Staple,2023,25,210.33,-2.35,-2.83,300,0,210.32,0
White Sugar,Grocery/Staple,2023,26,213.26,-0.48,-1.27,293,0,209.69,0
White Sugar,Grocery/Staple,2023,27,211.62,-0.56,-1.57,286,0,209.19,0
White Sugar,Grocery/Staple,2023,28,208.4,-1.3,-2.37,279,0,208.76,1
White Sugar,Grocery/Staple,2023,29,208.0,-1.11,-2.3,272,0,208.72,1
White Sugar,Grocery/Staple,2023,30,210.76,-1.17,-0.75,265,0,207.45,0
White Sugar,Grocery/Staple,2023,31,209.59,-0.96,-1.07,258,0,207.04,0
White Sugar,Grocery/Staple,2023,32,206.7,-0.81,-2.17,251,0,206.14,0
White Sugar,Grocery/Staple,2023,33,207.81,-0.09,-1.41,244,0,205.44,0
White Sugar,Grocery/Staple,2023,34,205.72,-2.39,-2.05,237,0,204.93,0
White Sugar,Grocery/Staple,2023,35,207.94,-0.79,-0.76,230,0,203.32,0
White Sugar,Grocery/Staple,2023,36,203.08,-1.75,-2.74,223,0,203.18,1
White Sugar,Grocery/Staple,2023,37,205.04,-1.33,-1.58,216,0,201.91,0
White Sugar,Grocery/Staple,2023,38,203.65,-1.01,-2.0,209,0,201.22,0
White Sugar,Grocery/Staple,2023,39,201.51,-3.09,-2.61,202,0,201.08,0
White Sugar,Grocery/Staple,2023,40,202.51,-0.28,-1.79,195,0,200.26,0
White Sugar,Grocery/Staple,2023,41,199.97,-2.47,-2.72,188,0,199.5,0
White Sugar,Grocery/Staple,2023,42,200.87,-1.36,-2.02,181,0,198.59,0
White Sugar,Grocery/Staple,2023,43,200.96,-0.28,-1.62,174,0,197.19,0
White Sugar,Grocery/Staple,2023,44,199.26,-1.61,-2.07,167,0,196.52,0
White Sugar,Grocery/Staple,2023,45,196.9,-1.54,-2.87,160,0,195.98,0
White Sugar,Grocery/Staple,2023,46,197.25,-1.8,-2.3,153,0,195.71,0
White Sugar,Grocery/Staple,2023,47,195.34,-2.8,-2.86,146,0,195.8,1
White Sugar,Grocery/Staple,2023,48,196.57,-1.35,-1.82,139,0,195.45,0
White Sugar,Grocery/Staple,2023,49,194.75,-1.09,-2.42,132,0,195.28,1
White Sugar,Grocery/Staple,2023,50,196.18,-0.54,-1.37,125,0,194.22,0
White Sugar,Grocery/Staple,2023,51,195.68,0.17,-1.32,118,0,193.46,0
White Sugar,Grocery/Staple,2023,52,195.17,-0.71,-1.33,111,0,193.19,0
White Sugar,Grocery/Staple,2024,1,194.09,-0.34,-1.55,104,0,192.79,0
White Sugar,Grocery/Staple,2024,2,191.95,-2.16,-2.33,97,0,193.28,1
White Sugar,Grocery/Staple,2024,3,192.61,-1.57,-1.68,90,0,193.14,1
White Sugar,Grocery/Staple,2024,4,194.12,-0.54,-0.64,83,0,192.66,0
White Sugar,Grocery/Staple,2024,5,192.48,-0.83,-1.22,76,0,192.81,1
White Sugar,Grocery/Staple,2024,6,193.92,1.02,-0.36,69,0,192.24,0
White Sugar,Grocery/Staple,2024,7,192.04,-0.3,-1.13,62,0,192.59,1
White Sugar,Grocery/Staple,2024,8,192.22,-0.98,-0.91,55,0,192.33,1
White Sugar,Grocery/Staple,2024,9,193.05,0.3,-0.34,48,0,192.64,0
White Sugar,Grocery/Staple,2024,10,191.67,-1.16,-0.93,41,0,193.91,1
White Sugar,Grocery/Staple,2024,11,193.44,0.73,0.09,34,0,196.3,1
White Sugar,Grocery/Staple,2024,12,191.16,-0.55,-0.91,27,0,196.9,1
White Sugar,Grocery/Staple,2024,13,194.27,0.63,0.74,20,1,196.27,1
White Sugar,Grocery/Staple,2024,14,196.77,2.66,1.92,13,1,195.33,0
White Sugar,Grocery/Staple,2024,15,202.98,4.93,4.68,6,1,192.41,0
White Sugar,Grocery/Staple,2024,16,193.57,1.26,-0.21,364,0,191.99,0
White Sugar,Grocery/Staple,2024,17,191.75,-1.3,-1.05,357,0,192.11,1
White Sugar,Grocery/Staple,2024,18,193.03,-1.9,-0.42,350,0,191.72,0
White Sugar,Grocery/Staple,2024,19,191.28,-5.77,-1.22,343,0,192.18,1
White Sugar,Grocery/Staple,2024,20,191.91,-0.86,-0.89,336,0,192.36,1
White Sugar,Grocery/Staple,2024,21,192.23,0.25,-0.72,329,0,192.84,1
White Sugar,Grocery/Staple,2024,22,191.47,-0.81,-1.05,322,0,193.28,1
White Sugar,Grocery/Staple,2024,23,193.13,0.97,-0.25,315,0,192.63,0
White Sugar,Grocery/Staple,2024,24,192.61,0.37,-0.48,308,0,192.85,1
White Sugar,Grocery/Staple,2024,25,194.15,1.0,0.19,301,0,192.37,0
White Sugar,Grocery/Staple,2024,26,193.25,0.93,-0.23,294,0,191.81,0
White Sugar,Grocery/Staple,2024,27,190.49,-1.36,-1.41,287,0,192.71,1
White Sugar,Grocery/Staple,2024,28,193.51,0.47,0.53,280,0,193.2,0
White Sugar,Grocery/Staple,2024,29,192.22,-0.99,-0.08,273,0,194.01,1
White Sugar,Grocery/Staple,2024,30,191.02,-1.15,-0.68,266,0,194.41,1
White Sugar,Grocery/Staple,2024,31,194.07,1.88,0.86,259,0,194.0,0
White Sugar,Grocery/Staple,2024,32,195.48,1.02,1.42,252,0,193.53,0
White Sugar,Grocery/Staple,2024,33,195.49,1.7,1.28,245,0,193.03,0
White Sugar,Grocery/Staple,2024,34,192.6,0.83,-0.23,238,0,193.37,1
White Sugar,Grocery/Staple,2024,35,192.42,-0.85,-0.36,231,0,194.25,1
White Sugar,Grocery/Staple,2024,36,193.62,-0.95,0.24,224,0,194.14,1
White Sugar,Grocery/Staple,2024,37,193.46,-1.04,0.13,217,0,194.27,1
White Sugar,Grocery/Staple,2024,38,193.98,0.72,0.4,210,0,193.93,0
White Sugar,Grocery/Staple,2024,39,195.92,1.82,1.3,203,0,193.58,0
White Sugar,Grocery/Staple,2024,40,193.19,-0.22,-0.22,196,0,193.97,1
White Sugar,Grocery/Staple,2024,41,193.97,0.26,0.16,189,0,194.12,1
White Sugar,Grocery/Staple,2024,42,192.63,-0.7,-0.55,182,0,194.38,1
White Sugar,Grocery/Staple,2024,43,194.55,-0.7,0.31,175,0,194.38,0
White Sugar,Grocery/Staple,2024,44,194.72,0.79,0.37,168,0,194.16,0
White Sugar,Grocery/Staple,2024,45,194.58,0.31,0.33,161,0,194.39,0
White Sugar,Grocery/Staple,2024,46,193.68,0.55,-0.06,154,0,194.59,1
White Sugar,Grocery/Staple,2024,47,194.53,-0.01,0.3,147,0,194.4,0
White Sugar,Grocery/Staple,2024,48,193.87,-0.43,-0.09,140,0,194.32,1
White Sugar,Grocery/Staple,2024,49,195.47,0.46,0.66,133,0,194.41,0
White Sugar,Grocery/Staple,2024,50,194.49,0.42,0.11,126,0,194.93,1
White Sugar,Grocery/Staple,2024,51,193.77,-0.39,-0.25,119,0,195.51,1
White Sugar,Grocery/Staple,2024,52,193.56,-0.16,-0.27,112,0,195.58,1
White Sugar,Grocery/Staple,2025,1,195.81,0.17,0.79,105,0,194.77,0
White Sugar,Grocery/Staple,2025,2,196.59,1.08,1.09,98,0,194.47,0
White Sugar,Grocery/Staple,2025,3,196.07,1.19,0.68,91,0,194.13,0
White Sugar,Grocery/Staple,2025,4,193.85,0.15,-0.43,84,0,194.55,1
White Sugar,Grocery/Staple,2025,5,192.56,-1.66,-1.01,77,0,195.2,1
White Sugar,Grocery/Staple,2025,6,195.4,-0.61,0.42,70,0,195.23,0
White Sugar,Grocery/Staple,2025,7,194.69,-0.7,0.01,63,0,195.43,1
White Sugar,Grocery/Staple,2025,8,195.56,0.88,0.42,56,0,195.52,0
White Sugar,Grocery/Staple,2025,9,195.15,1.35,0.16,49,0,195.81,1
White Sugar,Grocery/Staple,2025,10,195.51,0.06,0.34,42,0,196.6,1
White Sugar,Grocery/Staple,2025,11,195.5,0.42,0.3,35,0,199.25,1
White Sugar,Grocery/Staple,2025,12,195.92,0.18,0.42,28,0,199.66,1
White Sugar,Grocery/Staple,2025,13,196.32,0.6,0.52,21,1,199.98,1
White Sugar,Grocery/Staple,2025,14,198.66,1.61,1.61,14,1,199.17,1
White Sugar,Grocery/Staple,2025,15,206.12,5.43,5.03,7,1,196.44,0
White Sugar,Grocery/Staple,2025,16,197.55,0.83,0.6,0,1,196.44,0
White Sugar,Grocery/Staple,2025,17,197.58,0.64,0.47,358,0,196.22,0
White Sugar,Grocery/Staple,2025,18,195.42,-1.63,-0.74,351,0,196.8,1
White Sugar,Grocery/Staple,2025,19,195.2,-5.3,-0.84,344,0,196.69,1
White Sugar,Grocery/Staple,2025,20,197.54,-0.0,0.23,337,0,196.35,0
White Sugar,Grocery/Staple,2025,21,196.71,-0.44,-0.23,330,0,196.51,0
White Sugar,Grocery/Staple,2025,22,197.73,1.18,0.19,323,0,196.56,0
White Sugar,Grocery/Staple,2025,23,194.77,-0.22,-1.29,316,0,196.25,1
White Sugar,Grocery/Staple,2025,24,196.19,-0.68,-0.59,309,0,195.94,0
White Sugar,Grocery/Staple,2025,25,197.36,0.33,-0.06,302,0,195.67,0
White Sugar,Grocery/Staple,2025,26,197.93,0.1,0.17,295,0,194.86,0
White Sugar,Grocery/Staple,2025,27,193.52,-0.65,-1.87,288,0,195.6,1
White Sugar,Grocery/Staple,2025,28,194.97,-0.62,-0.7,281,0,195.73,1
White Sugar,Grocery/Staple,2025,29,196.28,-0.55,0.02,274,0,195.6,0
White Sugar,Grocery/Staple,2025,30,194.68,-1.64,-0.69,267,0,196.13,1
White Sugar,Grocery/Staple,2025,31,196.48,1.53,0.19,260,0,196.36,0
White Sugar,Grocery/Staple,2025,32,195.48,0.26,-0.33,253,0,196.77,1
White Sugar,Grocery/Staple,2025,33,195.78,-0.26,-0.11,246,0,196.54,1
White Sugar,Grocery/Staple,2025,34,196.78,1.08,0.4,239,0,197.35,1
White Sugar,Grocery/Staple,2025,35,197.39,0.46,0.72,232,0,197.17,0
White Sugar,Grocery/Staple,2025,36,197.13,0.85,0.5,225,0,197.4,1
White Sugar,Grocery/Staple,2025,37,194.87,-0.46,-0.6,218,0,197.86,1
White Sugar,Grocery/Staple,2025,38,200.02,1.64,1.92,211,0,197.05,0
White Sugar,Grocery/Staple,2025,39,196.66,-0.37,0.26,204,0,196.93,1
White Sugar,Grocery/Staple,2025,40,198.04,0.46,0.78,197,0,196.52,0
White Sugar,Grocery/Staple,2025,41,196.72,0.95,0.04,190,0,196.88,1
White Sugar,Grocery/Staple,2025,42,196.79,-1.61,0.06,183,0,196.61,0
White Sugar,Grocery/Staple,2025,43,196.16,-0.25,-0.32,176,0,197.09,1
White Sugar,Grocery/Staple,2025,44,196.39,-0.83,-0.2,169,0,197.19,1
White Sugar,Grocery/Staple,2025,45,198.19,0.75,0.61,162,0,196.84,0
White Sugar,Grocery/Staple,2025,46,195.71,-0.55,-0.65,155,0,197.12,1
White Sugar,Grocery/Staple,2025,47,198.06,0.97,0.5,148,0,196.56,0
White Sugar,Grocery/Staple,2025,48,196.8,0.21,-0.12,141,0,196.79,0
White Sugar,Grocery/Staple,2025,49,196.8,-0.7,-0.11,134,0,196.58,0
White Sugar,Grocery/Staple,2025,50,196.83,0.57,-0.17,127,0,196.99,1
White Sugar,Grocery/Staple,2025,51,195.81,-1.14,-0.52,120,0,196.85,1
White Sugar,Grocery/Staple,2025,52,197.7,0.46,0.39,113,0,196.78,0
White Sugar,Grocery/Staple,2026,1,195.99,-0.41,-0.39,106,0,197.22,1
White Sugar,Grocery/Staple,2026,2,198.46,0.83,0.79,99,0,196.78,0
White Sugar,Grocery/Staple,2026,3,195.26,-0.29,-0.78,92,0,196.69,1
White Sugar,Grocery/Staple,2026,4,197.42,-0.14,0.27,85,0,197.42,1
White Sugar,Grocery/Staple,2026,5,197.75,0.9,0.39,78,0,197.05,0
White Sugar,Grocery/Staple,2026,6,196.68,-0.9,-0.09,71,0,197.22,1
White Sugar,Grocery/Staple,2026,7,194.89,-0.19,-0.97,64,0,197.02,1
White Sugar,Grocery/Staple,2026,8,200.34,1.48,1.7,57,0,196.73,0
White Sugar,Grocery/Staple,2026,9,196.28,-0.75,-0.34,50,0,197.18,1
White Sugar,Grocery/Staple,2026,10,197.36,0.35,0.19,43,0,197.67,1
White Sugar,Grocery/Staple,2026,11,194.11,-0.4,-1.35,36,0,200.51,1
White Sugar,Grocery/Staple,2026,12,199.19,-0.57,1.09,29,0,200.89,1
White Sugar,Grocery/Staple,2026,13,198.06,0.91,0.51,22,0,200.9,1
White Sugar,Grocery/Staple,2026,14,199.31,0.99,1.01,15,1,199.97,1
White Sugar,Grocery/Staple,2026,15,205.5,5.87,3.87,8,1,197.57,0
White Sugar,Grocery/Staple,2026,16,200.71,0.76,1.23,1,1,197.11,0
White Sugar,Grocery/Staple,2026,17,198.07,0.01,-0.13,359,0,197.31,0
White Sugar,Grocery/Staple,2026,18,195.6,-1.86,-1.29,352,0,197.61,1
