bank_txn_id,date,txn_type,amount_abs_rs,direction,channel,weekday,day_of_month,created_offline,amount_zscore,target_anomaly
BNK02045,2023-09-11,supplier_payment,9973.95,out,bank_transfer,0,11,0,-0.41,0
BNK02046,2023-09-11,supplier_payment,4251.24,out,bank_transfer,0,11,0,-0.84,0
BNK02047,2023-09-11,supplier_payment,5944.68,out,bank_transfer,0,11,0,-0.71,0
BNK02048,2023-09-11,cash_deposit,22244.98,in,agency_banking_agent,0,11,0,-0.56,0
BNK02049,2023-09-11,qr_settlement,2683.0,in,LankaQR,0,11,0,-0.85,0
BNK02050,2023-09-11,card_settlement,2877.0,in,POS_card,0,11,0,-0.34,0
BNK02051,2023-09-12,cash_deposit,47196.3,in,agency_banking_agent,1,12,0,1.59,0
BNK02052,2023-09-12,qr_settlement,6381.0,in,LankaQR,1,12,0,-0.1,0
BNK02053,2023-09-12,card_settlement,3358.0,in,POS_card,1,12,0,-0.17,0
BNK02054,2023-09-13,cash_deposit,21817.87,in,agency_banking_agent,2,13,0,-0.59,0
BNK02055,2023-09-13,qr_settlement,468.0,in,LankaQR,2,13,0,-1.3,0
BNK02056,2023-09-13,card_settlement,2279.0,in,POS_card,2,13,0,-0.54,0
BNK02057,2023-09-14,supplier_payment,25420.5,out,bank_transfer,3,14,0,0.74,0
BNK02058,2023-09-14,supplier_payment,17244.0,out,bank_transfer,3,14,0,0.13,0
BNK02059,2023-09-14,supplier_payment,4396.7,out,bank_transfer,3,14,0,-0.83,0
BNK02060,2023-09-14,cash_deposit,24068.67,in,agency_banking_agent,3,14,0,-0.4,0
BNK02061,2023-09-14,qr_settlement,3916.0,in,LankaQR,3,14,0,-0.6,0
BNK02062,2023-09-14,card_settlement,2728.0,in,POS_card,3,14,0,-0.39,0
BNK02063,2023-09-15,cash_deposit,22148.17,in,agency_banking_agent,4,15,0,-0.57,0
BNK02064,2023-09-15,qr_settlement,9273.0,in,LankaQR,4,15,0,0.49,0
BNK02065,2023-09-15,card_settlement,933.0,in,POS_card,4,15,0,-0.99,0
BNK02066,2023-09-16,cash_deposit,45509.54,in,agency_banking_agent,5,16,0,1.44,0
BNK02067,2023-09-16,qr_settlement,2643.0,in,LankaQR,5,16,0,-0.86,0
BNK02068,2023-09-16,card_settlement,1331.0,in,POS_card,5,16,0,-0.86,0
BNK02069,2023-09-17,cash_deposit,27158.17,in,agency_banking_agent,6,17,0,-0.13,0
BNK02070,2023-09-17,qr_settlement,2185.0,in,LankaQR,6,17,0,-0.95,0
BNK02071,2023-09-17,card_settlement,3283.0,in,POS_card,6,17,0,-0.2,0
BNK02072,2023-09-18,supplier_payment,34574.4,out,bank_transfer,0,18,0,1.43,0
BNK02073,2023-09-18,supplier_payment,34723.44,out,bank_transfer,0,18,0,1.44,0
BNK02074,2023-09-18,supplier_payment,12607.2,out,bank_transfer,0,18,0,-0.22,0
BNK02075,2023-09-18,supplier_payment,13046.4,out,bank_transfer,0,18,0,-0.18,0
BNK02076,2023-09-18,supplier_payment,11078.2,out,bank_transfer,0,18,0,-0.33,0
BNK02077,2023-09-18,supplier_payment,9842.7,out,bank_transfer,0,18,0,-0.42,0
BNK02078,2023-09-18,supplier_payment,2640.3,out,bank_transfer,0,18,0,-0.96,0
BNK02079,2023-09-18,supplier_payment,5852.56,out,bank_transfer,0,18,0,-0.72,0
BNK02080,2023-09-18,supplier_payment,6636.0,out,bank_transfer,0,18,0,-0.66,0
BNK02081,2023-09-18,cash_deposit,33208.59,in,agency_banking_agent,0,18,0,0.39,0
BNK02082,2023-09-18,qr_settlement,8727.0,in,LankaQR,0,18,0,0.38,0
BNK02083,2023-09-18,card_settlement,9401.0,in,POS_card,0,18,0,1.87,0
BNK02084,2023-09-19,cash_deposit,21291.3,in,agency_banking_agent,1,19,0,-0.64,0
BNK02085,2023-09-19,qr_settlement,1626.0,in,LankaQR,1,19,0,-1.06,0
BNK02086,2023-09-19,card_settlement,1786.0,in,POS_card,1,19,0,-0.71,0
BNK02087,2023-09-20,cash_deposit,40491.95,in,agency_banking_agent,2,20,0,1.01,0
BNK02088,2023-09-20,qr_settlement,3050.0,in,LankaQR,2,20,0,-0.78,0
BNK02089,2023-09-20,card_settlement,113.0,in,POS_card,2,20,0,-1.27,0
BNK02090,2023-09-21,supplier_payment,21426.12,out,bank_transfer,3,21,0,0.44,0
BNK02091,2023-09-21,supplier_payment,10760.4,out,bank_transfer,3,21,0,-0.35,0
BNK02092,2023-09-21,supplier_payment,6359.4,out,bank_transfer,3,21,0,-0.68,0
BNK02093,2023-09-21,supplier_payment,6965.2,out,bank_transfer,3,21,0,-0.64,0
BNK02094,2023-09-21,supplier_payment,4431.9,out,bank_transfer,3,21,0,-0.83,0
BNK02095,2023-09-21,supplier_payment,5612.95,out,bank_transfer,3,21,0,-0.74,0
BNK02096,2023-09-21,cash_deposit,31016.38,in,agency_banking_agent,3,21,0,0.2,0
BNK02097,2023-09-21,qr_settlement,3715.0,in,LankaQR,3,21,0,-0.64,0
BNK02098,2023-09-21,card_settlement,917.0,in,POS_card,3,21,0,-1.0,0
BNK02099,2023-09-22,cash_deposit,30722.59,in,agency_banking_agent,4,22,0,0.17,0
BNK02100,2023-09-22,qr_settlement,3859.0,in,LankaQR,4,22,0,-0.61,0
BNK02101,2023-09-22,card_settlement,1338.0,in,POS_card,4,22,0,-0.86,0
BNK02102,2023-09-23,cash_deposit,27068.95,in,agency_banking_agent,5,23,0,-0.14,0
BNK02103,2023-09-23,qr_settlement,2553.0,in,LankaQR,5,23,0,-0.88,0
BNK02104,2023-09-23,card_settlement,3081.0,in,POS_card,5,23,0,-0.27,0
BNK02105,2023-09-24,cash_deposit,35010.98,in,agency_banking_agent,6,24,0,0.54,0
BNK02106,2023-09-24,qr_settlement,6663.0,in,LankaQR,6,24,0,-0.04,0
BNK02107,2023-09-24,card_settlement,3540.0,in,POS_card,6,24,0,-0.11,0
BNK02108,2023-09-25,supplier_payment,48123.36,out,bank_transfer,0,25,0,2.44,1
BNK02109,2023-09-25,supplier_payment,52252.48,out,bank_transfer,0,25,0,2.75,1
BNK02110,2023-09-25,supplier_payment,23443.2,out,bank_transfer,0,25,0,0.59,0
BNK02111,2023-09-25,supplier_payment,32249.78,out,bank_transfer,0,25,0,1.25,0
BNK02112,2023-09-25,supplier_payment,41826.6,out,bank_transfer,0,25,0,1.97,0
BNK02113,2023-09-25,supplier_payment,12733.2,out,bank_transfer,0,25,0,-0.21,0
BNK02114,2023-09-25,supplier_payment,6227.82,out,bank_transfer,0,25,0,-0.69,0
BNK02115,2023-09-25,supplier_payment,12781.12,out,bank_transfer,0,25,0,-0.2,0
BNK02116,2023-09-25,supplier_payment,10682.0,out,bank_transfer,0,25,0,-0.36,0
BNK02117,2023-09-25,supplier_payment,4043.25,out,bank_transfer,0,25,0,-0.86,0
BNK02118,2023-09-25,supplier_payment,3100.3,out,bank_transfer,0,25,0,-0.93,0
BNK02119,2023-09-25,supplier_payment,6148.52,out,bank_transfer,0,25,0,-0.7,0
BNK02120,2023-09-25,cash_deposit,34813.51,in,agency_banking_agent,0,25,0,0.52,0
BNK02121,2023-09-25,qr_settlement,4242.0,in,LankaQR,0,25,0,-0.53,0
BNK02122,2023-09-25,card_settlement,7156.0,in,POS_card,0,25,0,1.11,0
BNK02123,2023-09-26,cash_deposit,26382.54,in,agency_banking_agent,1,26,0,-0.2,0
BNK02124,2023-09-26,qr_settlement,3709.0,in,LankaQR,1,26,0,-0.64,0
BNK02125,2023-09-26,card_settlement,3815.0,in,POS_card,1,26,0,-0.02,0
BNK02126,2023-09-27,cash_deposit,20371.57,in,agency_banking_agent,2,27,0,-0.72,0
BNK02127,2023-09-27,qr_settlement,5423.0,in,LankaQR,2,27,0,-0.29,0
BNK02128,2023-09-27,card_settlement,2765.0,in,POS_card,2,27,0,-0.37,0
BNK02129,2023-09-28,supplier_payment,4999.41,out,bank_transfer,3,28,0,-0.78,0
BNK02130,2023-09-28,supplier_payment,5160.21,out,bank_transfer,3,28,0,-0.77,0
BNK02131,2023-09-28,cash_deposit,32206.75,in,agency_banking_agent,3,28,0,0.3,0
BNK02132,2023-09-28,qr_settlement,6623.0,in,LankaQR,3,28,0,-0.05,0
BNK02133,2023-09-28,card_settlement,6717.0,in,POS_card,3,28,0,0.96,0
BNK02134,2023-09-29,cash_deposit,21516.82,in,agency_banking_agent,4,29,0,-0.62,0
BNK02135,2023-09-29,qr_settlement,6898.0,in,LankaQR,4,29,0,0.01,0
BNK02136,2023-09-29,card_settlement,5741.0,in,POS_card,4,29,0,0.63,0
BNK02137,2023-09-30,cash_deposit,30740.28,in,agency_banking_agent,5,30,0,0.17,0
BNK02138,2023-09-30,qr_settlement,2163.0,in,LankaQR,5,30,0,-0.95,0
BNK02139,2023-09-30,card_settlement,6096.0,in,POS_card,5,30,0,0.75,0
BNK02140,2023-10-01,cash_deposit,32544.75,in,agency_banking_agent,6,1,0,0.33,0
BNK02141,2023-10-01,qr_settlement,4210.0,in,LankaQR,6,1,0,-0.54,0
BNK02142,2023-10-01,card_settlement,678.0,in,POS_card,6,1,0,-1.08,0
BNK02143,2023-10-02,supplier_payment,65930.4,out,bank_transfer,0,2,0,3.77,1
BNK02144,2023-10-02,supplier_payment,20360.32,out,bank_transfer,0,2,0,0.36,0
BNK02145,2023-10-02,supplier_payment,12582.0,out,bank_transfer,0,2,0,-0.22,0
BNK02146,2023-10-02,supplier_payment,6505.2,out,bank_transfer,0,2,0,-0.67,0
BNK02147,2023-10-02,supplier_payment,20160.0,out,bank_transfer,0,2,0,0.35,0
BNK02148,2023-10-02,supplier_payment,7117.6,out,bank_transfer,0,2,0,-0.63,0
BNK02149,2023-10-02,supplier_payment,9800.35,out,bank_transfer,0,2,0,-0.43,0
BNK02150,2023-10-02,supplier_payment,4038.16,out,bank_transfer,0,2,0,-0.86,0
BNK02151,2023-10-02,supplier_payment,6292.5,out,bank_transfer,0,2,0,-0.69,0
BNK02152,2023-10-02,cash_deposit,34005.96,in,agency_banking_agent,0,2,0,0.45,0
BNK02153,2023-10-02,qr_settlement,2182.0,in,LankaQR,0,2,0,-0.95,0
BNK02154,2023-10-02,card_settlement,1251.0,in,POS_card,0,2,0,-0.89,0
BNK02155,2023-10-03,cash_deposit,30078.32,in,agency_banking_agent,1,3,0,0.12,0
BNK02156,2023-10-03,qr_settlement,5644.0,in,LankaQR,1,3,0,-0.25,0
BNK02157,2023-10-03,card_settlement,3461.0,in,POS_card,1,3,0,-0.14,0
BNK02158,2023-10-04,cash_deposit,28394.37,in,agency_banking_agent,2,4,0,-0.03,0
BNK02159,2023-10-04,qr_settlement,4359.0,in,LankaQR,2,4,0,-0.51,0
BNK02160,2023-10-04,card_settlement,3619.0,in,POS_card,2,4,0,-0.09,0
BNK02161,2023-10-05,supplier_payment,33963.6,out,bank_transfer,3,5,0,1.38,0
BNK02162,2023-10-05,supplier_payment,41031.45,out,bank_transfer,3,5,0,1.91,0
BNK02163,2023-10-05,supplier_payment,10556.84,out,bank_transfer,3,5,0,-0.37,0
BNK02164,2023-10-05,cash_deposit,18713.25,in,agency_banking_agent,3,5,0,-0.86,0
BNK02165,2023-10-05,qr_settlement,3205.0,in,LankaQR,3,5,0,-0.74,0
BNK02166,2023-10-05,card_settlement,3209.0,in,POS_card,3,5,0,-0.22,0
BNK02167,2023-10-06,cash_deposit,37989.15,in,agency_banking_agent,4,6,0,0.8,0
BNK02168,2023-10-06,qr_settlement,7637.0,in,LankaQR,4,6,0,0.16,0
BNK02169,2023-10-06,card_settlement,3226.0,in,POS_card,4,6,0,-0.22,0
BNK02170,2023-10-07,cash_deposit,36182.9,in,agency_banking_agent,5,7,0,0.64,0
BNK02171,2023-10-07,qr_settlement,4547.0,in,LankaQR,5,7,0,-0.47,0
BNK02172,2023-10-07,card_settlement,5239.0,in,POS_card,5,7,0,0.46,0
BNK02173,2023-10-08,cash_deposit,29067.2,in,agency_banking_agent,6,8,0,0.03,0
BNK02174,2023-10-08,qr_settlement,6279.0,in,LankaQR,6,8,0,-0.12,0
BNK02175,2023-10-08,card_settlement,2162.0,in,POS_card,6,8,0,-0.58,0
BNK02176,2023-10-09,supplier_payment,23417.1,out,bank_transfer,0,9,0,0.59,0
BNK02177,2023-10-09,supplier_payment,12492.0,out,bank_transfer,0,9,0,-0.22,0
BNK02178,2023-10-09,supplier_payment,6449.4,out,bank_transfer,0,9,0,-0.68,0
BNK02179,2023-10-09,supplier_payment,14395.5,out,bank_transfer,0,9,0,-0.08,0
BNK02180,2023-10-09,supplier_payment,6056.76,out,bank_transfer,0,9,0,-0.71,0
BNK02181,2023-10-09,supplier_payment,9761.4,out,bank_transfer,0,9,0,-0.43,0
BNK02182,2023-10-09,supplier_payment,4038.12,out,bank_transfer,0,9,0,-0.86,0
BNK02183,2023-10-09,cash_deposit,28613.53,in,agency_banking_agent,0,9,0,-0.01,0
BNK02184,2023-10-09,qr_settlement,2379.0,in,LankaQR,0,9,0,-0.91,0
BNK02185,2023-10-09,card_settlement,364.0,in,POS_card,0,9,0,-1.19,0
BNK02186,2023-10-10,cash_deposit,24490.87,in,agency_banking_agent,1,10,0,-0.36,0
BNK02187,2023-10-10,qr_settlement,8306.0,in,LankaQR,1,10,0,0.29,0
BNK02188,2023-10-10,card_settlement,4505.0,in,POS_card,1,10,0,0.21,0
BNK02189,2023-10-11,cash_deposit,29886.59,in,agency_banking_agent,2,11,0,0.1,0
BNK02190,2023-10-11,qr_settlement,3055.0,in,LankaQR,2,11,0,-0.77,0
BNK02191,2023-10-11,card_settlement,940.0,in,POS_card,2,11,0,-0.99,0
BNK02192,2023-10-12,supplier_payment,36701.73,out,bank_transfer,3,12,0,1.59,0
BNK02193,2023-10-12,supplier_payment,5910.24,out,bank_transfer,3,12,0,-0.72,0
BNK02194,2023-10-12,cash_deposit,29146.0,in,agency_banking_agent,3,12,0,0.04,0
BNK02195,2023-10-12,qr_settlement,3888.0,in,LankaQR,3,12,0,-0.61,0
BNK02196,2023-10-12,card_settlement,1903.0,in,POS_card,3,12,0,-0.67,0
BNK02197,2023-10-13,cash_deposit,22624.51,in,agency_banking_agent,4,13,0,-0.52,0
BNK02198,2023-10-13,qr_settlement,7138.0,in,LankaQR,4,13,0,0.05,1
BNK02199,2023-10-14,cash_deposit,44123.36,in,agency_banking_agent,5,14,0,1.32,0
BNK02200,2023-10-14,qr_settlement,11468.0,in,LankaQR,5,14,0,0.93,0
BNK02201,2023-10-14,card_settlement,1539.0,in,POS_card,5,14,0,-0.79,0
BNK02202,2023-10-15,cash_deposit,30231.07,in,agency_banking_agent,6,15,0,0.13,0
BNK02203,2023-10-15,qr_settlement,11202.0,in,LankaQR,6,15,0,0.88,0
BNK02204,2023-10-15,card_settlement,8816.0,in,POS_card,6,15,0,1.67,0
BNK02205,2023-10-16,supplier_payment,49893.9,out,bank_transfer,0,16,0,2.57,1
BNK02206,2023-10-16,supplier_payment,34116.75,out,bank_transfer,0,16,0,1.39,0
BNK02207,2023-10-16,supplier_payment,12171.6,out,bank_transfer,0,16,0,-0.25,0
BNK02208,2023-10-16,supplier_payment,12490.38,out,bank_transfer,0,16,0,-0.22,0
BNK02209,2023-10-16,supplier_payment,6842.0,out,bank_transfer,0,16,0,-0.65,0
BNK02210,2023-10-16,supplier_payment,5179.6,out,bank_transfer,0,16,0,-0.77,0
BNK02211,2023-10-16,supplier_payment,5466.65,out,bank_transfer,0,16,0,-0.75,0
BNK02212,2023-10-16,supplier_payment,3946.88,out,bank_transfer,0,16,0,-0.86,0
BNK02213,2023-10-16,supplier_payment,5124.72,out,bank_transfer,0,16,0,-0.78,0
BNK02214,2023-10-16,cash_deposit,33731.06,in,agency_banking_agent,0,16,0,0.43,0
BNK02215,2023-10-16,qr_settlement,1963.0,in,LankaQR,0,16,0,-1.0,0
BNK02216,2023-10-16,card_settlement,7510.0,in,POS_card,0,16,0,1.23,0
BNK02217,2023-10-17,cash_deposit,23573.38,in,agency_banking_agent,1,17,0,-0.44,0
BNK02218,2023-10-17,qr_settlement,8070.0,in,LankaQR,1,17,0,0.24,0
BNK02219,2023-10-17,card_settlement,480.0,in,POS_card,1,17,0,-1.15,0
BNK02220,2023-10-18,cash_deposit,25041.36,in,agency_banking_agent,2,18,0,-0.32,0
BNK02221,2023-10-18,qr_settlement,8199.0,in,LankaQR,2,18,0,0.27,0
BNK02222,2023-10-18,card_settlement,3253.0,in,POS_card,2,18,0,-0.21,0
BNK02223,2023-10-19,supplier_payment,20176.8,out,bank_transfer,3,19,0,0.35,0
BNK02224,2023-10-19,supplier_payment,10617.6,out,bank_transfer,3,19,0,-0.36,0
BNK02225,2023-10-19,cash_deposit,22818.86,in,agency_banking_agent,3,19,0,-0.51,0
BNK02226,2023-10-19,qr_settlement,3219.0,in,LankaQR,3,19,0,-0.74,0
BNK02227,2023-10-19,card_settlement,7145.0,in,POS_card,3,19,0,1.11,0
BNK02228,2023-10-20,cash_deposit,39864.24,in,agency_banking_agent,4,20,0,0.96,0
BNK02229,2023-10-20,qr_settlement,5369.0,in,LankaQR,4,20,0,-0.3,0
BNK02230,2023-10-20,card_settlement,962.0,in,POS_card,4,20,0,-0.98,0
BNK02231,2023-10-21,cash_deposit,40246.79,in,agency_banking_agent,5,21,0,0.99,0
BNK02232,2023-10-21,qr_settlement,9022.0,in,LankaQR,5,21,0,0.44,0
BNK02233,2023-10-21,card_settlement,3422.0,in,POS_card,5,21,0,-0.15,0
BNK02234,2023-10-22,cash_deposit,20642.46,in,agency_banking_agent,6,22,0,-0.69,0
BNK02235,2023-10-22,qr_settlement,14305.0,in,LankaQR,6,22,0,1.51,0
BNK02236,2023-10-23,supplier_payment,31721.29,out,bank_transfer,0,23,0,1.21,0
BNK02237,2023-10-23,supplier_payment,35146.8,out,bank_transfer,0,23,0,1.47,0
BNK02238,2023-10-23,supplier_payment,11890.8,out,bank_transfer,0,23,0,-0.27,0
BNK02239,2023-10-23,supplier_payment,6206.4,out,bank_transfer,0,23,0,-0.69,0
BNK02240,2023-10-23,supplier_payment,14773.5,out,bank_transfer,0,23,0,-0.05,0
BNK02241,2023-10-23,supplier_payment,4982.64,out,bank_transfer,0,23,0,-0.79,0
BNK02242,2023-10-23,cash_deposit,25413.3,in,agency_banking_agent,0,23,0,-0.28,0
BNK02243,2023-10-23,qr_settlement,5120.0,in,LankaQR,0,23,0,-0.36,0
BNK02244,2023-10-24,cash_deposit,24932.38,in,agency_banking_agent,1,24,0,-0.33,0
BNK02245,2023-10-24,qr_settlement,6666.0,in,LankaQR,1,24,0,-0.04,0
BNK02246,2023-10-24,card_settlement,3440.0,in,POS_card,1,24,0,-0.15,0
BNK02247,2023-10-25,cash_deposit,26272.43,in,agency_banking_agent,2,25,0,-0.21,0
BNK02248,2023-10-25,qr_settlement,3768.0,in,LankaQR,2,25,0,-0.63,0
BNK02249,2023-10-25,card_settlement,3723.0,in,POS_card,2,25,0,-0.05,0
BNK02250,2023-10-26,supplier_payment,59858.36,out,bank_transfer,3,26,0,3.32,1
BNK02251,2023-10-26,supplier_payment,20480.72,out,bank_transfer,3,26,0,0.37,0
BNK02252,2023-10-26,supplier_payment,19585.0,out,bank_transfer,3,26,0,0.31,0
BNK02253,2023-10-26,supplier_payment,9780.05,out,bank_transfer,3,26,0,-0.43,0
BNK02254,2023-10-26,supplier_payment,3998.68,out,bank_transfer,3,26,0,-0.86,0
BNK02255,2023-10-26,supplier_payment,5597.68,out,bank_transfer,3,26,0,-0.74,0
BNK02256,2023-10-26,cash_deposit,29790.57,in,agency_banking_agent,3,26,0,0.09,0
BNK02257,2023-10-26,qr_settlement,6058.0,in,LankaQR,3,26,0,-0.17,0
BNK02258,2023-10-26,card_settlement,3799.0,in,POS_card,3,26,0,-0.02,0
BNK02259,2023-10-27,cash_deposit,24420.41,in,agency_banking_agent,4,27,0,-0.37,0
BNK02260,2023-10-27,qr_settlement,13051.0,in,LankaQR,4,27,0,1.25,0
BNK02261,2023-10-27,card_settlement,2389.0,in,POS_card,4,27,0,-0.5,0
BNK02262,2023-10-28,cash_deposit,22454.73,in,agency_banking_agent,5,28,0,-0.54,0
BNK02263,2023-10-28,qr_settlement,7138.0,in,LankaQR,5,28,0,0.05,0
BNK02264,2023-10-28,card_settlement,3898.0,in,POS_card,5,28,0,0.01,0
BNK02265,2023-10-29,cash_deposit,25412.85,in,agency_banking_agent,6,29,0,-0.28,0
BNK02266,2023-10-29,qr_settlement,6187.0,in,LankaQR,6,29,0,-0.14,0
BNK02267,2023-10-29,card_settlement,5481.0,in,POS_card,6,29,0,0.54,0
BNK02268,2023-10-30,supplier_payment,22628.32,out,bank_transfer,0,30,0,0.53,0
BNK02269,2023-10-30,supplier_payment,33224.4,out,bank_transfer,0,30,0,1.33,0
BNK02270,2023-10-30,supplier_payment,10346.64,out,bank_transfer,0,30,0,-0.38,0
BNK02271,2023-10-30,supplier_payment,20822.4,out,bank_transfer,0,30,0,0.4,0
BNK02272,2023-10-30,supplier_payment,6391.8,out,bank_transfer,0,30,0,-0.68,0
BNK02273,2023-10-30,supplier_payment,12318.18,out,bank_transfer,0,30,0,-0.24,0
BNK02274,2023-10-30,supplier_payment,10565.52,out,bank_transfer,0,30,0,-0.37,0
BNK02275,2023-10-30,supplier_payment,4705.5,out,bank_transfer,0,30,0,-0.81,0
BNK02276,2023-10-30,supplier_payment,9485.19,out,bank_transfer,0,30,0,-0.45,0
BNK02277,2023-10-30,supplier_payment,5064.96,out,bank_transfer,0,30,0,-0.78,0
BNK02278,2023-10-30,cash_deposit,35736.99,in,agency_banking_agent,0,30,0,0.6,0
BNK02279,2023-10-30,qr_settlement,3399.0,in,LankaQR,0,30,0,-0.7,0
BNK02280,2023-10-30,card_settlement,4314.0,in,POS_card,0,30,0,0.15,0
BNK02281,2023-10-31,cash_deposit,35664.13,in,agency_banking_agent,1,31,0,0.6,0
BNK02282,2023-10-31,qr_settlement,1757.0,in,LankaQR,1,31,0,-1.04,0
BNK02283,2023-11-01,cash_deposit,22182.05,in,agency_banking_agent,2,1,0,-0.56,0
BNK02284,2023-11-01,qr_settlement,1477.0,in,LankaQR,2,1,0,-1.09,0
BNK02285,2023-11-01,card_settlement,5578.0,in,POS_card,2,1,0,0.58,0
BNK02286,2023-11-02,supplier_payment,17115.75,out,bank_transfer,3,2,0,0.12,0
BNK02287,2023-11-02,supplier_payment,5061.6,out,bank_transfer,3,2,0,-0.78,0
BNK02288,2023-11-02,supplier_payment,4034.8,out,bank_transfer,3,2,0,-0.86,0
BNK02289,2023-11-02,cash_deposit,26530.8,in,agency_banking_agent,3,2,0,-0.19,0
BNK02290,2023-11-02,qr_settlement,6981.0,in,LankaQR,3,2,0,0.02,0
BNK02291,2023-11-02,card_settlement,2749.0,in,POS_card,3,2,0,-0.38,0
BNK02292,2023-11-03,cash_deposit,23479.33,in,agency_banking_agent,4,3,0,-0.45,0
BNK02293,2023-11-03,qr_settlement,3180.0,in,LankaQR,4,3,0,-0.75,0
BNK02294,2023-11-03,card_settlement,3139.0,in,POS_card,4,3,0,-0.25,0
BNK02295,2023-11-04,cash_deposit,39202.67,in,agency_banking_agent,5,4,0,0.9,0
BNK02296,2023-11-04,qr_settlement,9605.0,in,LankaQR,5,4,0,0.55,0
BNK02297,2023-11-04,card_settlement,1689.0,in,POS_card,5,4,0,-0.74,0
BNK02298,2023-11-05,cash_deposit,34462.74,in,agency_banking_agent,6,5,0,0.49,0
BNK02299,2023-11-05,qr_settlement,2363.0,in,LankaQR,6,5,0,-0.91,0
BNK02300,2023-11-05,card_settlement,676.0,in,POS_card,6,5,0,-1.08,0
BNK02301,2023-11-06,supplier_payment,11141.4,out,bank_transfer,0,6,0,-0.33,0
BNK02302,2023-11-06,supplier_payment,11991.6,out,bank_transfer,0,6,0,-0.26,0
BNK02303,2023-11-06,supplier_payment,14640.0,out,bank_transfer,0,6,0,-0.06,0
BNK02304,2023-11-06,supplier_payment,7067.2,out,bank_transfer,0,6,0,-0.63,0
BNK02305,2023-11-06,supplier_payment,4474.75,out,bank_transfer,0,6,0,-0.82,0
BNK02306,2023-11-06,supplier_payment,10044.81,out,bank_transfer,0,6,0,-0.41,0
BNK02307,2023-11-06,supplier_payment,4954.24,out,bank_transfer,0,6,0,-0.79,0
BNK02308,2023-11-06,supplier_payment,9494.1,out,bank_transfer,0,6,0,-0.45,0
BNK02309,2023-11-06,supplier_payment,3017.35,out,bank_transfer,0,6,0,-0.93,0
BNK02310,2023-11-06,supplier_payment,5377.58,out,bank_transfer,0,6,0,-0.76,0
BNK02311,2023-11-06,supplier_payment,6291.5,out,bank_transfer,0,6,0,-0.69,0
BNK02312,2023-11-06,cash_deposit,22049.25,in,agency_banking_agent,0,6,0,-0.57,0
BNK02313,2023-11-06,qr_settlement,4246.0,in,LankaQR,0,6,0,-0.53,0
BNK02314,2023-11-06,card_settlement,4233.0,in,POS_card,0,6,0,0.12,0
BNK02315,2023-11-07,cash_deposit,36849.69,in,agency_banking_agent,1,7,0,0.7,0
BNK02316,2023-11-07,qr_settlement,3151.0,in,LankaQR,1,7,0,-0.75,0
BNK02317,2023-11-07,card_settlement,1331.0,in,POS_card,1,7,0,-0.86,0
BNK02318,2023-11-08,cash_deposit,29926.15,in,agency_banking_agent,2,8,0,0.1,0
BNK02319,2023-11-08,qr_settlement,2987.0,in,LankaQR,2,8,0,-0.79,0
BNK02320,2023-11-08,card_settlement,2683.0,in,POS_card,2,8,0,-0.4,0
BNK02321,2023-11-09,supplier_payment,19479.5,out,bank_transfer,3,9,0,0.3,0
BNK02322,2023-11-09,cash_deposit,23034.8,in,agency_banking_agent,3,9,0,-0.49,0
BNK02323,2023-11-09,qr_settlement,9923.0,in,LankaQR,3,9,0,0.62,0
BNK02324,2023-11-09,card_settlement,5997.0,in,POS_card,3,9,0,0.72,0
BNK02325,2023-11-10,cash_deposit,28170.26,in,agency_banking_agent,4,10,0,-0.05,0
BNK02326,2023-11-10,qr_settlement,4014.0,in,LankaQR,4,10,0,-0.58,0
BNK02327,2023-11-10,card_settlement,4951.0,in,POS_card,4,10,0,0.36,0
BNK02328,2023-11-11,cash_deposit,36601.9,in,agency_banking_agent,5,11,0,0.68,0
BNK02329,2023-11-11,qr_settlement,8043.0,in,LankaQR,5,11,0,0.24,0
BNK02330,2023-11-11,card_settlement,6227.0,in,POS_card,5,11,0,0.8,0
BNK02331,2023-11-12,cash_deposit,14438.14,in,agency_banking_agent,6,12,0,-1.23,0
BNK02332,2023-11-12,qr_settlement,6723.0,in,LankaQR,6,12,0,-0.03,0
BNK02333,2023-11-12,card_settlement,581.0,in,POS_card,6,12,0,-1.11,0
BNK02334,2023-11-13,supplier_payment,20655.16,out,bank_transfer,0,13,0,0.39,0
BNK02335,2023-11-13,supplier_payment,15402.2,out,bank_transfer,0,13,0,-0.01,0
BNK02336,2023-11-13,supplier_payment,9448.26,out,bank_transfer,0,13,0,-0.45,0
BNK02337,2023-11-13,supplier_payment,35003.28,out,bank_transfer,0,13,0,1.46,0
BNK02338,2023-11-13,supplier_payment,6775.6,out,bank_transfer,0,13,0,-0.65,0
BNK02339,2023-11-13,supplier_payment,4850.4,out,bank_transfer,0,13,0,-0.8,0
BNK02340,2023-11-13,supplier_payment,10718.96,out,bank_transfer,0,13,0,-0.36,0
BNK02341,2023-11-13,cash_deposit,26188.83,in,agency_banking_agent,0,13,0,-0.22,0
BNK02342,2023-11-13,qr_settlement,2516.0,in,LankaQR,0,13,0,-0.88,0
BNK02343,2023-11-13,card_settlement,3107.0,in,POS_card,0,13,0,-0.26,0
BNK02344,2023-11-14,cash_deposit,21477.54,in,agency_banking_agent,1,14,0,-0.62,0
BNK02345,2023-11-14,qr_settlement,4220.0,in,LankaQR,1,14,0,-0.54,0
